,item name,price,origianl price,sales,promotion,province,product link
458,"ขวดใส่ครีม ขวดสเปรย์ ขวดปั้ม สุญญากาศ ขวดใส่โลชั่น ขวดปั๊มสูญญากาศ 30,50,100ml  ขวดสูญญากาศ","['8 ', ' 34']","['8 ', ' 34']",23700.0,,จังหวัดปทุมธานี,/ขวดใส่ครีม-ขวดสเปรย์-ขวดปั้ม-สุญญากาศ-ขวดใส่โลชั่น-ขวดปั๊มสูญญากาศ-30-50-100ml-ขวดสูญญากาศ-i.255138429.3889390042?sp_atk=93e491f9-a58a-4aab-a2b7-9101e2a8bddf&xptdk=93e491f9-a58a-4aab-a2b7-9101e2a8bddf
459,ขวดสเปรย์แอลกอฮอล์ฆ่าเชื้อ ขนาด 80 มล. แบบพกพา สําหรับตั้งแคมป์กลางแจ้ง,['49'],98.0,2600.0,,ต่างประเทศ,/ขวดสเปรย์แอลกอฮอล์ฆ่าเชื้อ-ขนาด-80-มล.-แบบพกพา-สําหรับตั้งแคมป์กลางแจ้ง-i.698734663.18560316441?sp_atk=119a17f1-89b6-46ba-b36d-e7e4fef5318a&xptdk=119a17f1-89b6-46ba-b36d-e7e4fef5318a
460,🔥[พร้อมส่ง] 100ml ขวดแก้วสีขุ่น ฝาสเปรย์/ปั๊มพลาสติก ขอบกันรั่วซึม,['28'],['28'],2100.0,,จังหวัดนนทบุรี,/🔥-พร้อมส่ง-100ml-ขวดแก้วสีขุ่น-ฝาสเปรย์-ปั๊มพลาสติก-ขอบกันรั่วซึม-i.51457348.11183090214?sp_atk=80db2e01-150b-4ec0-98db-bae2a5ef8601&xptdk=80db2e01-150b-4ec0-98db-bae2a5ef8601
461,ขวดสเปรย์ ขวดแบ่งน้ำหอมพกพา หัวสเปรย์กดง่าย ✨แถมฟรีถุงผ้ามินิมอล✨ สีสวยพาสเทลใช้ได้ทุกคน,['82'],149.0,4000.0,,จังหวัดกรุงเทพมหานคร,/ขวดสเปรย์-ขวดแบ่งน้ำหอมพกพา-หัวสเปรย์กดง่าย-✨แถมฟรีถุงผ้ามินิมอล✨-สีสวยพาสเทลใช้ได้ทุกคน-i.2675269.12443736370?sp_atk=1cdfc7bc-2b76-40b1-b415-9e40c0e92b9f&xptdk=1cdfc7bc-2b76-40b1-b415-9e40c0e92b9f
462,ครบเซต ขวดสเปรย์แอลกอฮอล์(ฝาหมุน) 38/50ml พร้อมเคสซิลิโคน 3in1 มี 15 สี สเปรย์แอลกอฮอล์ แอลกอฮอล์ล้างมือ,"['7 ', ' 32']","['7 ', ' 32']",22200.0,,จังหวัดกรุงเทพมหานคร,/ครบเซต-ขวดสเปรย์แอลกอฮอล์(ฝาหมุน)-38-50ml-พร้อมเคสซิลิโคน-3in1-มี-15-สี-สเปรย์แอลกอฮอล์-แอลกอฮอล์ล้างมือ-i.8366997.15937850064?sp_atk=f789434a-18cd-441a-a03c-f8243320b43d&xptdk=f789434a-18cd-441a-a03c-f8243320b43d
463,กระปุกใส่ครีม โลชั่น เครื่องสําอาง ทรงกลม แบบพกพา 10 20 30 กรัม อุปกรณ์เสริม สําหรับเดินทาง,"['3 ', ' 5']","['3 ', ' 5']",4000.0,ซื้อ 4 ชิ้น ลด 3%,ต่างประเทศ,/กระปุกใส่ครีม-โลชั่น-เครื่องสําอาง-ทรงกลม-แบบพกพา-10-20-30-กรัม-อุปกรณ์เสริม-สําหรับเดินทาง-i.76227443.21712011625?sp_atk=7c45b501-5890-4b72-81e0-e8524ae1a89d&xptdk=7c45b501-5890-4b72-81e0-e8524ae1a89d
464,(Befire) ขวดเปล่า สําหรับใส่ยาทาเล็บ ขนาด 5/10/15 มล. 1,"['10 ', ' 12']","['10 ', ' 12']",2300.0,ซื้อ 2 ชิ้น ลด 3%,ต่างประเทศ,/(Befire)-ขวดเปล่า-สําหรับใส่ยาทาเล็บ-ขนาด-5-10-15-มล.-1-i.169819017.10309790262?sp_atk=1cd29ae5-b578-43c2-bc05-f042b9b3de8a&xptdk=1cd29ae5-b578-43c2-bc05-f042b9b3de8a
465,ขวดสเปร์ยเปล่าใส หัวปั้มและหัวฉีด ขวดใส่ของเหลวขนาดพกพา ใส่แอลกอฮอล์ พกพาสำหรับเดินทาง,"['2 ', ' 6']","['2 ', ' 6']",20300.0,ซื้อ 3 ชิ้น ลด 5%,จังหวัดสมุทรปราการ,/ขวดสเปร์ยเปล่าใส-หัวปั้มและหัวฉีด-ขวดใส่ของเหลวขนาดพกพา-ใส่แอลกอฮอล์-พกพาสำหรับเดินทาง-i.404438176.11718214624?sp_atk=fe71c579-9a89-4185-b3a4-5e82601cd011&xptdk=fe71c579-9a89-4185-b3a4-5e82601cd011
466,kingshopping (ร้านไทย) ขวดสเปรย์การ์ด20ml สามารถเติมแอลกอฮอล์ซ้ำได้  (Refill) สเปรย์น้ำหอม แอลกอฮอล์ CY664,['3'],15.0,410500.0,ซื้อ 5 ชิ้น ลด 1%,จังหวัดกรุงเทพมหานคร,/kingshopping-(ร้านไทย)-ขวดสเปรย์การ์ด20ml-สามารถเติมแอลกอฮอล์ซ้ำได้-(Refill)-สเปรย์น้ำหอม-แอลกอฮอล์-CY664-i.162894152.10218624249?sp_atk=6e718c55-a332-4fdb-8af6-6a8e238487d3&xptdk=6e718c55-a332-4fdb-8af6-6a8e238487d3
467,ขวดpetฝาป๊อกแป๊ก(ฝาฟลิบ),"['3 ', ' 9']","['3 ', ' 9']",27600.0,,จังหวัดอุบลราชธานี,/ขวดpetฝาป๊อกแป๊ก(ฝาฟลิบ)-i.317610569.8824804178?sp_atk=aba8b4df-d2e8-4784-a26a-5099429b6c49&xptdk=aba8b4df-d2e8-4784-a26a-5099429b6c49
468,ขวดปั้มเปล่า5-10-15mlขวดปั๊มสีฟ้า ชมพู ขาว ดำ ขวดครีมบำรุง ขวดเปล่า ขวดเซรั่ม ขวดหรู ขวดสวย ขวดทรงกลม ขวด5-10-15 กรัม,"['9 ', ' 15']","['9 ', ' 15']",4600.0,,จังหวัดกรุงเทพมหานคร,/ขวดปั้มเปล่า5-10-15mlขวดปั๊มสีฟ้า-ชมพู-ขาว-ดำ-ขวดครีมบำรุง-ขวดเปล่า-ขวดเซรั่ม-ขวดหรู-ขวดสวย-ขวดทรงกลม-ขวด5-10-15-กรัม-i.9921153.14526319243?sp_atk=168ea3b5-ad36-410c-97fb-1db03de3dbd0&xptdk=168ea3b5-ad36-410c-97fb-1db03de3dbd0
469,【M&P】 🎉 ขวดแบ่งน้ำหอม ขนาดพกพา 5 มล(สำหรับเติม)  สีพาสเทล ขวดน้ำหอมเปล่า ขวดน้ำหอมพกพาสะดวก,['45'],['45'],894.0,,จังหวัดกรุงเทพมหานคร,/【M-P】-🎉-ขวดแบ่งน้ำหอม-ขนาดพกพา-5-มล(สำหรับเติม)-สีพาสเทล-ขวดน้ำหอมเปล่า-ขวดน้ำหอมพกพาสะดวก-i.8881615.20451379421?sp_atk=8b8d32d6-af36-4cd0-b394-ab10ec2a6454&xptdk=8b8d32d6-af36-4cd0-b394-ab10ec2a6454
470,Look After ถุงบีบ ใส่ของเหลว ใช้สำหรับเดินทาง มีฝาเปิดปิด ไม่หกแน่นอน,"['5 ', ' 6']","['5 ', ' 6']",3000.0,ซื้อ 3 ชิ้น ลด 5%,จังหวัดสมุทรปราการ,/Look-After-ถุงบีบ-ใส่ของเหลว-ใช้สำหรับเดินทาง-มีฝาเปิดปิด-ไม่หกแน่นอน-i.418614072.13938172507?sp_atk=bca3976e-6652-4f08-abaa-46be6c95f2aa&xptdk=bca3976e-6652-4f08-abaa-46be6c95f2aa
471,YOTAI สเปย์การ์ด 20ml ใส่น้ำหอม เเอลกอฮอล์ ขวดสเปรย์ พกพาสะดวก คุณภาพดี,['3'],29.0,459400.0,ซื้อ 6 ชิ้น ลด 2%,จังหวัดกรุงเทพมหานคร,/YOTAI-สเปย์การ์ด-20ml-ใส่น้ำหอม-เเอลกอฮอล์-ขวดสเปรย์-พกพาสะดวก-คุณภาพดี-i.165601508.10378447817?sp_atk=c06cc114-bf65-4c96-af98-79474605229d&xptdk=c06cc114-bf65-4c96-af98-79474605229d
472,ขวดแก้วสเปรย์ ขวดสเปรย์  ขวดใส ขนาด4ml 9ml 20ml ใส่น้ำหอม,"['13 ', ' 24']","['13 ', ' 24']",15100.0,,จังหวัดกรุงเทพมหานคร,/ขวดแก้วสเปรย์-ขวดสเปรย์-ขวดใส-ขนาด4ml-9ml-20ml-ใส่น้ำหอม-i.251029856.7492968985?sp_atk=58a69278-1606-4b0c-b737-b3f689ba74c8&xptdk=58a69278-1606-4b0c-b737-b3f689ba74c8
473,ถูกที่สุดขวดลูกกลิ้ง3/5/10mlขวดแก้วสีชาขวดแก้วโรลออนขวดน้ำมันขวดน้ำหอมลูกกลิ้งขวดรีฟิลขวดเติมขวดพกพาขวดเล็กขวดแก้วน้ำตาล,"['6 ', ' 7']","['6 ', ' 7']",72700.0,,จังหวัดกรุงเทพมหานคร,/ถูกที่สุดขวดลูกกลิ้ง3-5-10mlขวดแก้วสีชาขวดแก้วโรลออนขวดน้ำมันขวดน้ำหอมลูกกลิ้งขวดรีฟิลขวดเติมขวดพกพาขวดเล็กขวดแก้วน้ำตาล-i.9921153.5990308641?sp_atk=f5a4b520-8637-4efa-9552-9eede3357240&xptdk=f5a4b520-8637-4efa-9552-9eede3357240
474,ขวดดรอปเปอร์ สีชา  ขวดบีบหยด empty amber bottle glass  ขวดเซรั่ม ขวดน้ำมันหอมระเหย,"['9 ', ' 23']","['9 ', ' 23']",17300.0,,จังหวัดกรุงเทพมหานคร,/ขวดดรอปเปอร์-สีชา-ขวดบีบหยด-empty-amber-bottle-glass-ขวดเซรั่ม-ขวดน้ำมันหอมระเหย-i.51497865.3278454637?sp_atk=d05793b5-4197-4569-a795-edb48b4d923c&xptdk=d05793b5-4197-4569-a795-edb48b4d923c
475,OMG BOODYขวดสเปรย์เปล่าขนาด  300 มล.,"['45 ', ' 89']","['45 ', ' 89']",13100.0,,จังหวัดกรุงเทพมหานคร,/OMG-BOODYขวดสเปรย์เปล่าขนาด-300-มล.-i.467446935.4093802941?sp_atk=63e80b8d-c322-40e7-a2fe-e0b5d8deb969&xptdk=63e80b8d-c322-40e7-a2fe-e0b5d8deb969
476,"กรวยพลาสติก ขนาดเล็ก สำหรับกรอกของเหลว
",['1'],3.0,55800.0,ซื้อ 3 ชิ้น ลด 3%,ต่างประเทศ,/กรวยพลาสติก-ขนาดเล็ก-สำหรับกรอกของเหลว-i.270411891.12443280580?sp_atk=7d7303f9-f61f-4154-b522-8b9632925224&xptdk=7d7303f9-f61f-4154-b522-8b9632925224
477,Q eye 30 และ 60 ml ขวดเล็ก สำหรับพกพา,['40'],['40'],8300.0,,จังหวัดนนทบุรี,/Q-eye-30-และ-60-ml-ขวดเล็ก-สำหรับพกพา-i.254444643.5263507824?sp_atk=c0b7b6d3-8e0c-404e-9475-eb2c0a3cfd7f&xptdk=c0b7b6d3-8e0c-404e-9475-eb2c0a3cfd7f
478,เคสซิลิโคน+ตะขอ​ สำหรับใส่สเปรย์​การ์ด​45-50ml.(มีพร้อมส่ง)​,"['4 ', ' 12']","['4 ', ' 12']",9800.0,,จังหวัดกรุงเทพมหานคร,/เคสซิลิโคน-ตะขอ​-สำหรับใส่สเปรย์​การ์ด​45-50ml.(มีพร้อมส่ง)​-i.24488252.12111693783?sp_atk=4ff61bf4-deeb-4954-9ce3-6d0519be1581&xptdk=4ff61bf4-deeb-4954-9ce3-6d0519be1581
479,ขวดเปล่าใส่เครื่องสําอางแบบพกพา 20/30/50/100 มล,"['3 ', ' 4']","['3 ', ' 4']",14100.0,ซื้อ 3 ชิ้น ลด 3%,ต่างประเทศ,/ขวดเปล่าใส่เครื่องสําอางแบบพกพา-20-30-50-100-มล-i.76226901.5018300865?sp_atk=742421a7-6de6-48d4-b407-51444c68be82&xptdk=742421a7-6de6-48d4-b407-51444c68be82
480,ขวดpetฝาฟลิบ(ฝาป๊อกแป๊ก)/ฝาเกลียวเงิน-ทอง-ขาว,"['3 ', ' 9']","['3 ', ' 9']",44800.0,,จังหวัดอุบลราชธานี,/ขวดpetฝาฟลิบ(ฝาป๊อกแป๊ก)-ฝาเกลียวเงิน-ทอง-ขาว-i.102555648.7582136353?sp_atk=807ca674-18a9-4f8a-96db-b6c04c7b383a&xptdk=807ca674-18a9-4f8a-96db-b6c04c7b383a
481,หลอดใส่เจล หลอดบีบ หลอดครีมเปล่าขนาด 30/50/100ml หลอดเปล่า พร้อมส่ง,"['3 ', ' 6']","['3 ', ' 6']",8900.0,ซื้อ 3 ชิ้น ลด 5%,จังหวัดสมุทรปราการ,/หลอดใส่เจล-หลอดบีบ-หลอดครีมเปล่าขนาด-30-50-100ml-หลอดเปล่า-พร้อมส่ง-i.404438176.16057928968?sp_atk=51c0935a-55a9-4d93-a20a-2c1e61bb68e3&xptdk=51c0935a-55a9-4d93-a20a-2c1e61bb68e3
